username, created_at, lng, lat, text
The_Johnny_Ros, Tue Apr 21 15:01:50 +0000 2020, -76.144423, 43.046899, I am not even trying... 🥰🤖😤❤️🦾#TheKhmericanCyberKing #IPressedOn #BetterThanMyself ✅100 Bicep Curls✅ 3 Minutes of… https://t.co/rsOw7aU89e
stevennn17, Tue Apr 21 15:01:50 +0000 2020, -118.411907, 34.020789, Fuck I almost got saved my shit is dead ass the last one
sonZuniga, Tue Apr 21 15:01:50 +0000 2020, -95.446486, 29.838495, @IAMCHASEON @Damnjomaa Her lil ass can’t keep up!
angela_burris, Tue Apr 21 15:01:50 +0000 2020, -95.446486, 29.838495, Trying to get through another day of quarantine like.... #CatsOfTwitter https://t.co/Md51RVFLlx
ninamom_, Tue Apr 21 15:01:50 +0000 2020, -75.386460, 39.145024, Me acabo de levantar. A veces me levanto a las 2pm
IraWoodard4, Tue Apr 21 15:01:50 +0000 2020, -115.135165, 36.060964, @ShellyR2020 She lives at Heights and was transported to Summerlin HSP
KirkNason, Tue Apr 21 15:01:50 +0000 2020, -118.156711, 33.809172, @bcrambo33 @APIenergy Tesla Is the Decade's Best-Performing Auto Companyhttps://t.co/luzwNyEy1s
Dumby_dez, Tue Apr 21 15:01:51 +0000 2020, -76.069946, 36.802541, You’ll rarely ever see me posting me working because I don’t want to remind those who are lacking to get up and wor… https://t.co/7szlcZBVOh
MrsRotnjetski, Tue Apr 21 15:01:51 +0000 2020, -111.738566, 33.295215, Fake It by Seether. https://t.co/NIxMzvdOSn
muppoet, Tue Apr 21 15:01:51 +0000 2020, -73.968542, 40.780709, https://t.co/hNsyDJljX6
karliit0sr, Tue Apr 21 15:01:51 +0000 2020, -98.540651, 29.417501, I miss that gut feeling of getting ready for a festival :/
CharleneFFreem1, Tue Apr 21 15:01:51 +0000 2020, -80.452116, 25.479449, Judge Napolitano: Governors' stay-at-home orders are 'unconstitutional,' cases won't hold up in courthttps://t.co/T3585qRUrK
JDKingsolver, Tue Apr 21 15:01:51 +0000 2020, -111.858398, 33.639340, @conorjrogers Resembles Philadelphia of 1918.  How does he not understand this?
jltrahan, Tue Apr 21 15:01:51 +0000 2020, -95.446486, 29.838495, Have you been trying to figure out why all death is being recorded by hospitals as COVID-19?Me too...Turns out… https://t.co/y1TB8vFYKW
ubdeptART, Tue Apr 21 15:01:51 +0000 2020, -78.849400, 42.904700, Our tenacious undergrads will not be deterred. We will be posting shots of their progress over the next few weeks.… https://t.co/vw7f1NH0eq
daddydee1973, Tue Apr 21 15:01:51 +0000 2020, -75.434461, 40.617883, Dm For Purchasing ‼️Jordan 11 “Bred”Ds Men Size 7.5,8.5#kickzdahabbit #crazykix1318 Hanover AveAllentown pa 18… https://t.co/D2pSNyu8sa
Tania69882357, Tue Apr 21 15:01:51 +0000 2020, -72.568948, 42.048569, https://t.co/EEUVM6ywlS
ijiriya, Tue Apr 21 15:01:52 +0000 2020, -122.241205, 47.627076, 【外出禁止令27日目 in シアトル】久しぶりにGパンをはいた。キツイ。#コロナ太り#だって止まらぬ飲酒#だってテイクアウトは炭水化物
LynseyTruesdale, Tue Apr 21 15:01:52 +0000 2020, -80.045939, 32.914424, @KathrynToriW where is the dislike button
test5f1798, Tue Apr 21 15:01:52 +0000 2020, -80.050540, 40.431347, near bsgstblender: a3e6195a-cbfb-4066-90fb-50f1d5f490c6
Kasah233, Tue Apr 21 15:01:52 +0000 2020, -74.329710, 40.698980, Chaaale
Danggoy56, Tue Apr 21 15:01:52 +0000 2020, -75.770041, 42.746617, Hello Arjo! Greetings from Shelter Island New York https://t.co/lPx2URLdIe
brandy_larae3, Tue Apr 21 15:01:52 +0000 2020, -79.833837, 40.477273, You know what happens when you assume...
zumyny, Tue Apr 21 15:01:52 +0000 2020, -73.252297, 40.781053, @RomanCollado Enhorabuena maestro!
stoonami, Tue Apr 21 15:01:52 +0000 2020, -73.723025, 45.557830, @NicolasVerge It does seem to exist in its own universe where user experience-friendly Netflix and Amazon don't exi… https://t.co/Y6Kf1GWsWi
lil_conch, Tue Apr 21 15:01:52 +0000 2020, -76.593943, 24.074967, @Victoriabloo242 lol ok ok. Just was chkn
Lust_ForLife, Tue Apr 21 15:01:53 +0000 2020, -87.732013, 41.833585, @JusBGold27 Yea everybody communication trash including Marty’s lol they def all need to be on the same page smh
mcmfkenzie, Tue Apr 21 15:01:53 +0000 2020, -97.386145, 32.567745, yall. what is this racist trend? like I dont get it. I know racism is a big problem already, but omg. what is wrong w yall
MARKMANNION, Tue Apr 21 15:01:53 +0000 2020, -85.978600, 35.830522, We have a sit down restaurant in town that never closed down, if I didn’t think my Business would survive I would’v… https://t.co/6UYkuObR0P
only1teezy, Tue Apr 21 15:01:50 +0000 2020, -85.850869, 38.198021, my mind always makes things about sex.
Stobiespizza, Tue Apr 21 15:01:53 +0000 2020, -81.248786, 42.948841, Our hearts go out to all the victims of this senseless and horrific tragedy. Our family spent some time living on… https://t.co/TcdlfMKBpX
Evry1Hate_Chris, Tue Apr 21 15:01:53 +0000 2020, -76.593943, 24.074967, No fr I like you a lot
laugh_track_nat, Tue Apr 21 15:01:53 +0000 2020, -83.173867, 32.678207, OH?
Nana54175166, Tue Apr 21 15:01:53 +0000 2020, -82.808041, 39.838171, @TheRealKennyG27 @SteeIerNation Amen!
Stobiespizza, Tue Apr 21 15:01:53 +0000 2020, -81.248786, 42.948841, we wish you strength in this crazy world we’re facing. Stay strong NS ❤️#nsproud #strongertogether
notyawifeyy, Tue Apr 21 15:01:49 +0000 2020, -115.234435, 36.018805, @aaandrelli are u ok?!
djtsharpie, Tue Apr 21 15:01:53 +0000 2020, -72.757385, 41.500753, 👇👇👇
theMarqueta3, Tue Apr 21 15:01:53 +0000 2020, -115.154213, 36.127596, Mami’$ up workn 👾 #kiki_ got mo shit #4seLL 🤢 #xkkx https://t.co/Vq7SmLOUDW
JollyArtLM, Tue Apr 21 15:01:53 +0000 2020, -77.604684, 41.117936, Artist spotlight on 6th grader Maria K. Whether it’s crafting dog toys or work on building Fine Art skills, Maria i… https://t.co/s0yoqo4ni8
AlyssaMGoard, Tue Apr 21 15:01:53 +0000 2020, -97.754724, 30.323346, And in case you were confused by all these state and local orders, @MayorAdler confirms that Austin’s “stay home, w… https://t.co/ov1r011H0Z
dmbutterz, Tue Apr 21 15:01:53 +0000 2020, -83.804475, 27.698682, Turn off fox, bad news for America
mudcaulks, Tue Apr 21 15:01:46 +0000 2020, -74.027888, 41.702613, @BrutuslWallie Perfect
CallMeCoachVP, Tue Apr 21 15:01:46 +0000 2020, -72.957097, 41.273171, @NinaSnow00 We gathered here today or nah? 😂
DaUglyFriend, Tue Apr 21 15:01:54 +0000 2020, -87.732013, 41.833585, Look Lmfaoooooooooooooo
RoyalMonie, Tue Apr 21 15:01:54 +0000 2020, -97.754724, 30.323346, Yes he did !!!!!!
49_dolly, Tue Apr 21 15:01:54 +0000 2020, -97.432425, 27.737151, At top of fb page everyday is a banner on where to find Covid19 info from "reliable sources". Remember Zkrbrg was f… https://t.co/Cjex8eIvG9
tmj_gta_it, Tue Apr 21 15:01:54 +0000 2020, -79.337019, 43.856100, We're hiring in #Markham, ON! Click the link in our bio to apply to this job and more: Sr. Software System Designer at AMD #IT
AYYYEEEITSRAYYY, Tue Apr 21 15:01:54 +0000 2020, -77.440321, 37.349436, Good Morning Everyone 👋🏾🌤☀️😎
CoachJatkola, Tue Apr 21 15:01:54 +0000 2020, -70.247104, 41.664494, #outworkeveryone 4/21 https://t.co/ZzSTWviRUh
iDrew_Picasso, Tue Apr 21 15:01:54 +0000 2020, -79.857363, 36.090397, I’m honestly just tired of proving myself at this moment
kiriahkache_, Tue Apr 21 15:01:54 +0000 2020, -89.949954, 34.308889, Yo when Mother’s Day?
Saratimsah, Tue Apr 21 15:01:54 +0000 2020, -73.474050, 40.783517, and play animal crossing
Pearson1969, Tue Apr 21 15:01:54 +0000 2020, -112.124676, 33.552863, @ThePradaPastor 😂😂😂😂😂 you too.....🏀🔥🏀🔥
AnthroForUs, Tue Apr 21 15:01:54 +0000 2020, -121.921780, 36.617947, @AnthroForUs made it onto the resource list. Thanks! Check out #anthropology online resources while… https://t.co/tnoKJyLKph
Bonniekra56, Tue Apr 21 15:01:54 +0000 2020, -120.841443, 37.060965, @schemaly Wait , doesn't that make them American citizens
Boringstein, Tue Apr 21 15:01:54 +0000 2020, -73.948775, 40.655138, @UpdateTheGrids That's right, the 400 baloneys
espionage_vr, Tue Apr 21 15:01:54 +0000 2020, -81.109617, 32.017285, Last few days have been heavy on the Resident Evil 2/3 Remakes. Who you got?
DavidAD32960283, Tue Apr 21 15:01:54 +0000 2020, -97.221364, 32.939598, @mitchellvii This is all been cover for a military operation AND cover for the monetary system transfer is taking p… https://t.co/GvOr21aRFw
jackie_parchem, Tue Apr 21 15:01:55 +0000 2020, -95.446486, 29.838495, @MichaelChaikof @greenjrnl @MeghaGuptaMD @StephenWagnerMD @mfmchauhan @UTHealthObGyn @asbryantmantha @doccrearperry… https://t.co/SMZB3f1ZGe
Stallion6Dick, Tue Apr 21 15:01:55 +0000 2020, -95.446486, 29.838495, I call next on that phatt ass booty
mariiahbrooke, Tue Apr 21 15:01:55 +0000 2020, -85.708795, 42.897879, I just wanna know what I did wrong
Prettybresmiles, Tue Apr 21 15:01:55 +0000 2020, -84.475291, 33.657586, I’m tryna hoop today
CedesVera20, Tue Apr 21 15:01:55 +0000 2020, -80.386440, 36.004272, 🙌🏼🙌🏼🙌🏼🙌🏼 growth over here!
Philxb, Tue Apr 21 15:01:55 +0000 2020, -80.846785, 35.209059, @ChinaDaily Liar. This is a lie and China is the worst country on the planet. China will pay.
HotGurlJerrika, Tue Apr 21 15:01:55 +0000 2020, -73.849441, 40.850347, @L8N26 😍😍
marianm139, Tue Apr 21 15:01:55 +0000 2020, -90.247824, 38.653771, Thanks for the info Justin Baragona. I didn't know that Tucker was one of The Swanson family. I'm looking at him in… https://t.co/df35VjIs3v
JoshuaScheller, Tue Apr 21 15:01:55 +0000 2020, -83.253264, 33.104286, @d00mngloom It was, I haven’t watched a anime since Noragami season 2
tmj_den_cler, Tue Apr 21 15:01:55 +0000 2020, -104.990251, 39.739236, Career tip for landing jobs like "Health Assessment Administrators" in Denver, CO. Go on informational interviews.… https://t.co/w6eApcbbD9
postell_james, Tue Apr 21 15:01:55 +0000 2020, -86.142922, 39.779562, https://t.co/Ek13TEI4ek
friede, Tue Apr 21 15:01:55 +0000 2020, -85.515299, 32.646766, @JohnCraiHammond @icpetrie In your DMs!
DEJA_Darlingggg, Tue Apr 21 15:01:55 +0000 2020, -76.977119, 38.965552, https://t.co/wOI0BFTdDW
Darrow21, Tue Apr 21 15:01:55 +0000 2020, -88.012658, 41.873497, @DarkPrevails The real world. It gives us a chance to appreciate the good in our lives.
doc__star, Tue Apr 21 15:01:55 +0000 2020, -111.738566, 33.295215, @UltraPunch https://t.co/ziy8oL0ZwN
979_7740, Tue Apr 21 15:01:55 +0000 2020, -85.978600, 35.830522, @SCOTUSFlix @ScotusSpotlight 🤔
ScottBarrComedy, Tue Apr 21 15:01:56 +0000 2020, -82.985772, 39.994684, @tyler_casper Would porn sites be considered a.   "Topic"
TRAPTOFFICIAL, Tue Apr 21 15:01:56 +0000 2020, -84.439293, 39.402311, @manicmama_ @MollsC89 😂 you KNOW those people are not your real friends. All you do is jack each other off by virtu… https://t.co/kaxwHZ7WRn
tmj_IL_secure, Tue Apr 21 15:01:56 +0000 2020, -88.111724, 41.403920, Want to land a job like "Security Officer - Trucking Logistics" at Allied Universal? Applicant tracking systems loo… https://t.co/DUyWA66isH
JohnNetworQ, Tue Apr 21 15:01:56 +0000 2020, -121.910345, 38.016752, @TegaDebby Lol 🤣🤣
yamane_patricia, Tue Apr 21 15:01:56 +0000 2020, -87.732013, 41.833585, @OutspokenOne03 @DWPippy 🤔
TeeWill_TakeSum, Tue Apr 21 15:01:56 +0000 2020, -90.468279, 35.268787, Thought this was Ari real quick
amirov0106, Tue Apr 21 15:01:56 +0000 2020, -75.770041, 42.746617, @vatruwko @molokoadal Take off your jacket! Man’s not hot!
DonovanJorgWI, Tue Apr 21 15:01:56 +0000 2020, -88.128181, 42.970186, Has it been 6 years already?! Thank you for being a valuable part of our team, David Stoeckl! #Workiversary #HVAC https://t.co/IHr6HrZ6tE
Patthit, Tue Apr 21 15:01:56 +0000 2020, -83.804475, 27.698682, @VizVFX especially with you editing it 👋
cskydesign, Tue Apr 21 15:01:56 +0000 2020, -122.818486, 49.111519, @DublinIrishPup On same wavelength 😁😜
Satisfies69, Tue Apr 21 15:01:56 +0000 2020, -74.006400, 40.714200, #TeamBeyondFreak #TeamIntelligentFreak#MeAndSomebodyDaughter @ New York, New York https://t.co/au9srAEw0g
glowbitty, Tue Apr 21 15:01:56 +0000 2020, -95.446486, 29.838495, She’d have to die.
Weaamala, Tue Apr 21 15:01:57 +0000 2020, -71.112377, 42.378197, وين أسامي الي ما التزموا بالمطار و بالحجر المنزلي؟ و المخالفات؟ و الغرامات؟
Beshter, Tue Apr 21 15:01:57 +0000 2020, -117.999409, 34.139172, Bless him!
GraffAlisha, Tue Apr 21 15:01:57 +0000 2020, -97.552161, 35.482844, Hypocrisy rules clearly #coronavirus #lethispeoplego #stupidisasstupiddoes https://t.co/OmqpikXjVn
ThePoshSessions, Tue Apr 21 15:01:57 +0000 2020, -81.547332, 28.480712, My sister wife @ohitstynk was in the zoom room 😍
bkiser81, Tue Apr 21 15:01:57 +0000 2020, -81.330660, 35.729290, @davemeltzerWON Oh no Boni is Boni Blackstone . Joe of the wrestling block fame.
EUinCanada, Tue Apr 21 15:01:57 +0000 2020, -75.800141, 45.248791, Due to #COVID19 &amp; current extraordinary public health measures, the deadline for 🇪🇺🇨🇦 Young Journalist Fellowship a… https://t.co/MB91eAVoMJ
honestlykalvin, Tue Apr 21 15:01:57 +0000 2020, -85.639164, 38.183105, i’m glad i graduated from school months ago
Hey_TW1, Tue Apr 21 15:01:57 +0000 2020, -93.611531, 41.732949, Got bored and did an art project. If you want a new look to your clubs let me know https://t.co/kiO7eeYwbL
angelicaaa_do, Tue Apr 21 15:01:57 +0000 2020, -77.163103, 39.087055, my mom...for reference. 🥰 https://t.co/ezHbBB3jJ3
AngeliqueMGR, Tue Apr 21 15:01:57 +0000 2020, -87.732013, 41.833585, @yasminmn53 Buenos días Yas! 🤗😘☕️
joshnilson, Tue Apr 21 15:01:57 +0000 2020, -123.123581, 49.257639, @someproducer @BenKuchera @troygilbert as long as ppl are willing to pay more for quality goods, that’s the key. Ca… https://t.co/J98FIL2CmB
irvonnadene, Tue Apr 21 15:01:58 +0000 2020, -76.620482, 39.284713, My sons fathers would never let me buy these for the boys but I low key like em tho
AynW, Tue Apr 21 15:01:58 +0000 2020, -90.011008, 29.982601, @cabrasted @houdatlisa @WendellPierce It does! 😆
TimFlaherty823, Tue Apr 21 15:01:58 +0000 2020, -77.604684, 41.117936, @KBemrose @WrestleFeatures Who the hell is Galick?
MoussaNijmeh, Tue Apr 21 15:01:58 +0000 2020, -120.583402, 44.145437, So as a immigrant, I am not allowed to import food and stuff from my old home or sell it here In a USA town named a… https://t.co/P7bXtiyhbJ
carlypettinger, Tue Apr 21 15:01:58 +0000 2020, -80.476404, 43.430240, Reminder to check your dogs for ticks!!! 😷😷😷 https://t.co/jvp7SRXvdV
kissykiszka, Tue Apr 21 15:01:58 +0000 2020, -85.170051, 41.086917, https://t.co/qQJaDfQiK1
jade_martin4, Tue Apr 21 15:01:58 +0000 2020, -75.514219, 40.687380, Lol not even. Like every 6 months
deliveryguy6980, Tue Apr 21 15:01:58 +0000 2020, -114.143262, 45.494552, @Education4Libs @needajobbad Yup
badgalcharlee, Tue Apr 21 15:01:58 +0000 2020, -73.831187, 40.670879, Y’all are really stupid. It’s embarrassing
PlanetInvaders, Tue Apr 21 15:01:58 +0000 2020, -75.770041, 42.746617, @KBCareerArmy @MikeNola08 @GENmag “You think forms have pricing power” NoManufacturers do. People keep saying “… https://t.co/ypdyRHXp6F
BeingGARIFUNA, Tue Apr 21 15:01:58 +0000 2020, -73.831187, 40.670879, @AyewMabeliever 😮
IanCanada01, Tue Apr 21 15:01:58 +0000 2020, -79.913521, 43.260695, Ok this is funny 😂
hellochante, Tue Apr 21 15:01:58 +0000 2020, -94.559281, 39.100048, Faced With a Global Pandemic, Truck Drivers are in for the Long Haul “Earlier this month  — in less than a week — C… https://t.co/WXBo8f2A3D
EbonyFxknKillz, Tue Apr 21 15:01:59 +0000 2020, -74.622797, 40.300939, I’m ready for some new music . I need either Baby, Roddy, or Durk to get on summ real soon .
iwaspoisoned_, Tue Apr 21 15:01:59 +0000 2020, -81.113800, 32.010741, Savannah, Georgia - I ordered and picked up a Philly omelette, Hbrowns and pancak... Food Poisoning https://t.co/nNRZcHqErB
VeroDalla, Tue Apr 21 15:01:59 +0000 2020, -74.006400, 40.714200, ❤️#yourdailylivenlulu❤️“If you talk to a man in a language he understand, that goes to his head.If you talk to him… https://t.co/MkYskg57Lb
raeraeh1, Tue Apr 21 15:01:56 +0000 2020, -87.893924, 42.036141, @realDonaldTrump #trumpmassacre #WhereAreTheTestKits #WorstPresidentInHistory #TrumpCrimeFamilyForPrison
PlayerFirstSA, Tue Apr 21 15:01:59 +0000 2020, -96.761753, 32.819858, #PFBfam
Bhad_Karma, Tue Apr 21 15:01:57 +0000 2020, -98.540651, 29.417501, Happy heavenly birthday to my brother! 🕊💙
maguiremaddi11, Tue Apr 21 15:01:59 +0000 2020, -105.605821, 41.308163, Ok you know when you were a kid and would look out the window and pretend you were in a music video. I still do tha… https://t.co/KdGDzLQ4ZJ
guacamolllly, Tue Apr 21 15:01:59 +0000 2020, -122.330602, 47.614817, @BasicallyHodor Haha I bet!! Yes, it seriously is! I bet that you were pumped after they compliment too haha
ecb_nashville, Tue Apr 21 15:01:59 +0000 2020, -86.791549, 36.200008, Perspective. ⁣⁣⁣⁣⁣⁣⁣⁣⁣#Therapist #Therapy #Counseling #Counselor #SocialWork #SocialWorker… https://t.co/h3PQdlBi32
TomRooney, Tue Apr 21 15:01:57 +0000 2020, -80.095050, 26.976239, @gbennettpost @mvp86hinesward Greene is obviously 1.   Lambert then the Bus.  Then Hines.   Can’t wear another jers… https://t.co/ScHNQnOjFT
Shadknows, Tue Apr 21 15:01:59 +0000 2020, -76.295896, 36.763216, This shit is ridiculous
MrBlair24, Tue Apr 21 15:02:00 +0000 2020, -84.480185, 39.287901, My guy gets it
mpierce001, Tue Apr 21 15:02:00 +0000 2020, -117.673254, 33.987333, Fuck Trump.
_2xDeuce, Tue Apr 21 15:02:00 +0000 2020, -76.858238, 39.095843, @BABYDRACC If we talkin bout skill who was the best player it’s definitely Kobe 💯
Brendamcasas, Tue Apr 21 15:02:00 +0000 2020, -100.482749, 25.583500, @ProfesoEcologia @HLGatell @Javier_Alatorre Como si corregirme fuera hacer al presi menos pendejo, mejor vayan a co… https://t.co/ciSH3n4rrb
RealJevJev, Tue Apr 21 15:02:00 +0000 2020, -80.181835, 38.920142, @themoooon69
Bill_Kieffer_NJ, Tue Apr 21 15:02:00 +0000 2020, -74.132525, 40.039598, @nicoleperlroth @ravenlore @TattonTreks The page doesn't seem available now
henrylopezramos, Tue Apr 21 15:02:00 +0000 2020, -87.732013, 41.833585, Preso del narco-régimen. https://t.co/TMtQD1kDD0
humbertoemc2, Tue Apr 21 15:02:00 +0000 2020, -109.103726, 25.921947, @GiorgiaaCastro Es horrible.
champ_1794, Tue Apr 21 15:02:00 +0000 2020, -94.030998, 29.979366, @Ahmadmelhem01 @NeedforSpeed This game made me really love need for speed !! I wish it could be remastered 😰
HodgsonSilas, Tue Apr 21 15:02:00 +0000 2020, -82.669467, 40.365160, The American people are waiting for the trials and justice against those who spied on the Pres, his campaign and th… https://t.co/A7icSfac2z
alingerman, Tue Apr 21 15:02:00 +0000 2020, -76.412963, 39.346576, @GovLarryHogan Get him Larry!
MrDPAQ, Tue Apr 21 15:01:52 +0000 2020, -111.931711, 34.168253, @vexmark I bought 150 shares last week.I’ll be having the shareholders meeting at our local golf course this year
kimmytoronto, Tue Apr 21 15:02:00 +0000 2020, -79.272570, 43.629311, Noooooooo
drubov, Tue Apr 21 15:02:00 +0000 2020, -81.367773, 28.501678, Things like this make me believe they may cut the frequent fear this year if the event happens. I hope I’m wrong. B… https://t.co/3djv4ryqRT
mmbuzzs, Tue Apr 21 15:02:00 +0000 2020, -79.308498, 33.350414, @BigMondous @BuckSexton Yep and now employees of our restaurant won’t come back to work because they are making more on unemployment
ProfessrFnesser, Tue Apr 21 15:02:00 +0000 2020, -74.117878, 40.905797, @rLittle67 @russgoldich What do you mean?
JohnOliveiraRE, Tue Apr 21 15:02:00 +0000 2020, -73.713852, 41.125852, A Time to Refresh &amp; Reset..Practical ways to switch off and get a little greener..When it comes to your home… https://t.co/wI1JHStKHt
NGagliolo, Tue Apr 21 15:02:00 +0000 2020, -96.053431, 41.275721, Happy Birthday! 🎊
terrymat18, Tue Apr 21 15:02:00 +0000 2020, -122.539070, 49.260204, @knor_12 Execution squad planned for the surgeon ,,,,,,,,
Bittajade, Tue Apr 21 15:02:00 +0000 2020, -77.803392, 42.794194, @JoyceWhiteVance On the same day that I know wash my hair...meaning monthly.
susielabelle, Tue Apr 21 15:02:00 +0000 2020, -83.173867, 32.678207, @JaeyJackson 😭😭 https://t.co/hvamG3IpKh
DylanDyson, Tue Apr 21 15:02:00 +0000 2020, -75.800141, 45.248791, @FuryForce None of that lot from North London I’ll tell you that much. Harry can make it in when he signs that United contract.
JackieSilvius, Tue Apr 21 15:02:01 +0000 2020, -97.973779, 29.574387, @Mozzarella2020 @lizzxdaniels You will be amazing @Mozzarella2020!  Go Bulldogs!!
MisstaaHippstaa, Tue Apr 21 15:02:01 +0000 2020, -98.540651, 29.417501, @samantharae_19 She gets nothing! Lmao jk if I like them I’m gonna buy her one too!
lulubutter7, Tue Apr 21 15:02:01 +0000 2020, -70.068672, 41.692560, @WaavvyyD thank you very much!!
49ersBreezie, Tue Apr 21 15:02:01 +0000 2020, -72.957097, 41.273171, @IceCreamJudas Bang
KymiHartnett, Tue Apr 21 15:02:01 +0000 2020, -117.022695, 38.502147, @marklutchman I am!
redhead15014, Tue Apr 21 15:02:01 +0000 2020, -79.761887, 40.578265, @joeybagovdonuts Grilled chiz sammich. 😜
MJauregui1313, Tue Apr 21 15:02:01 +0000 2020, -117.924892, 33.889347, I wanna do a song with @LaurenJauregui someday
DelenaIsabelle, Tue Apr 21 15:02:01 +0000 2020, -73.723025, 45.557830, @MarioTessier_ 🙄😆 Au CHÂTEAU 😁
lillaflamee, Tue Apr 21 15:02:01 +0000 2020, -119.782465, 36.786042, suggest i make one to make some extra money. my man knows at the end of the day i’m all his and again vise versa. s… https://t.co/rjQjkOGXtg
c_fpeterson, Tue Apr 21 15:02:01 +0000 2020, -82.213998, 41.292714, @naima Unless the revenues are going to support vulnerable corona communities, not paying for it
TwoBladeBae, Tue Apr 21 15:02:01 +0000 2020, -86.142922, 39.779562, I am STONG. I don’t need to buy things today. I don’t need to buy another Izo. Someone take my debit card away. https://t.co/lBHhPVYJee
kng_fu_kenny, Tue Apr 21 15:02:02 +0000 2020, -89.876449, 32.571032, @EtherealResin @artbyarnett Wow the pearlescent shades are gorgeous
RumHamSinkie, Tue Apr 21 15:02:02 +0000 2020, -75.117998, 40.004866, @ApocalypticaNow The pro life party strikes again
naeALERT, Tue Apr 21 15:01:59 +0000 2020, -77.310919, 38.685223, all I got was this https://t.co/z71Gjfpld4
MokhaPapi, Tue Apr 21 15:02:02 +0000 2020, -71.110820, 42.424952, @_hurtsa Also when your creating the account if you have a middle and a first name just use one of each.
adonnes_23, Tue Apr 21 15:02:02 +0000 2020, -90.500427, 30.551922, @diamycnaee24 Ohhh I already know!! 😏 #wristwork
TannerVolz, Tue Apr 21 15:02:02 +0000 2020, -122.630908, 45.536402, @Pithy_Remark Hahaha I disagree with all three of these takes ❤️
berniewilson, Tue Apr 21 15:02:02 +0000 2020, -116.952353, 32.799253, @jeffdotseth Thanks, “Doc” Brooks.At least they fixed the lightning bolt on the shoulders.
pdxpolicelog, Tue Apr 21 15:02:02 +0000 2020, -122.660896, 45.581620, DISTURBANCE - PRIORITY at 8000 NE MARTIN LUTHER KING JR BLVD, PORT [Portland Police #PP20000129545] 07:23 #pdx911
ccotter808, Tue Apr 21 15:02:02 +0000 2020, -80.181835, 38.920142, Jamming groove this morning
HiloHIChadO, Tue Apr 21 15:02:02 +0000 2020, -155.087773, 19.697713, @joeham14 Hot🔥Route naming names 😂 You are right these guys need to take these virtual workouts seriously. I like t… https://t.co/mSkkLmFrVI
courttwelch, Tue Apr 21 15:02:02 +0000 2020, -88.212862, 41.261939, Me when they say I can go back to rooftop brunches and bottomless mimosas for this summer
yashbajaj, Tue Apr 21 15:02:02 +0000 2020, -83.490958, 42.419131, https://t.co/KuvBwPEfNK
EpitomeofReal81, Tue Apr 21 15:02:02 +0000 2020, -75.117998, 40.004866, Agreed.
CoachSprunk, Tue Apr 21 15:02:02 +0000 2020, -90.253346, 30.009352, @coacharichman Coach shoot me a dm when you can have a prospect list for you.
MikeIsaac, Tue Apr 21 15:02:02 +0000 2020, -122.435979, 37.770657, @_danilo it is very difficult to watch those right now from inside
RidgeRoulette_, Tue Apr 21 15:02:02 +0000 2020, -76.069946, 36.802541, @COKE_WAVEY Bring me one
kayj833, Tue Apr 21 15:02:03 +0000 2020, -91.090800, 30.459100, @NewYorkBound99 @DisneyParks @Disneyland @Cantguardmike @KingJames @TheRSMS @WendyWilliams @DLHughleyRadio @Q93FM… https://t.co/5rlJHGONxr
darealdarkskin, Tue Apr 21 15:02:03 +0000 2020, -83.173867, 32.678207, where can I watch ben 10?
kmcilevitz, Tue Apr 21 15:02:03 +0000 2020, -79.428376, 43.903509, @McFaul One of his absolute worst minions 😡
ZachSettembre, Tue Apr 21 15:02:02 +0000 2020, -84.266174, 30.476216, 8 guys signing D1 so far with more still to come—amazing! Virtual signing day was incredible. To hear members of… https://t.co/I7VekdJEGS
LouiseBendall, Tue Apr 21 15:02:03 +0000 2020, -122.330602, 47.614817, #klandemic
Oceantrash0, Tue Apr 21 15:02:03 +0000 2020, -87.691117, 30.384729, The idea that we areSo capable of loveBut still choose To be toxicRupi Kaur#rupikaur #baloons🎈 #blackwidow… https://t.co/EtD4BDlpdt
lovely_jaas, Tue Apr 21 15:02:03 +0000 2020, -115.223125, 36.232915, Good morning y’all (‘: i finally fixed my sleeping schedule 🥳
HaydynHendricks, Tue Apr 21 15:02:03 +0000 2020, -97.754724, 30.323346, Nope
georgebroaddus, Tue Apr 21 15:02:03 +0000 2020, -83.804475, 27.698682, @highwaylass Mine are very good about it. We have one that has seizures and now does not like her feet trimmed or h… https://t.co/fiJZMhuofe
canahuate, Tue Apr 21 15:02:03 +0000 2020, -73.554097, 41.098334, Estùpido tuiter de Ocacio Cortez. Alegrarse del colapso del mercado petrolero por la tragedia de la pandemia del vi… https://t.co/Ex6wuMNvXI
noahbernard5280, Tue Apr 21 15:02:03 +0000 2020, -112.124676, 33.552863, 😳☠️☠️🤣🤣🤡🤡
forever_joshlee, Tue Apr 21 15:02:03 +0000 2020, -94.559281, 39.100048, @Hella_Apocrypha Whatever works. https://t.co/HkpulyDvQL
NikkisMenagerie, Tue Apr 21 15:02:03 +0000 2020, -117.022695, 38.502147, https://t.co/XLJufUiYqA
Makyle_Ice, Tue Apr 21 15:02:03 +0000 2020, -75.117998, 40.004866, Drew’s awesome
CanDoDandrew, Tue Apr 21 15:02:03 +0000 2020, -82.985772, 39.994684, I guess we’re not so different from elephants, at least. Also, is corn wine exactly what it sounds like?
